23-03-2018 14:38:32 INFO  TestRunner:38 - ****************Test Run Started at_23-03-2018_14-38-32*******************
23-03-2018 14:38:39 INFO  Actionwords:1524 - <----------Scenario Started: Status - Filter by Pending Statements--------------->
23-03-2018 14:38:43 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (fb4abe2789e8496d952bbb79c1994889)] -> id: Email]
23-03-2018 14:38:43 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:38:44 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:38:44 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (fb4abe2789e8496d952bbb79c1994889)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:38:45 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (fb4abe2789e8496d952bbb79c1994889)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:38:45 INFO  Actionwords:1109 - true
23-03-2018 14:38:46 INFO  ExcelReader:62 - Row no. returned from sheet is: 9
23-03-2018 14:38:46 INFO  ExcelReader:97 - Cell value on row 9 and column 22 is: Pending Agreement
23-03-2018 14:38:46 INFO  Actionwords:1530 - <----------Scenario Completed: Status - Filter by Pending Statements--------------->
23-03-2018 14:38:47 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:38:48 INFO  TestRunner:56 - ****************Test Run Completed at_23-03-2018_14-38-48*******************
23-03-2018 14:39:43 INFO  TestRunner:38 - ****************Test Run Started at_23-03-2018_14-39-43*******************
23-03-2018 14:39:50 INFO  Actionwords:1524 - <----------Scenario Started: Status - Filter by Pending Statements--------------->
23-03-2018 14:39:52 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (574e9441f4f56807e031f5491fdabba7)] -> id: Email]
23-03-2018 14:39:53 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:39:53 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:39:53 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (574e9441f4f56807e031f5491fdabba7)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:39:55 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (574e9441f4f56807e031f5491fdabba7)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:39:55 INFO  Actionwords:1109 - true
23-03-2018 14:39:57 INFO  ExcelReader:62 - Row no. returned from sheet is: 9
23-03-2018 14:39:57 INFO  ExcelReader:97 - Cell value on row 9 and column 22 is: Pending Agreement
23-03-2018 14:39:57 INFO  Actionwords:1530 - <----------Scenario Completed: Status - Filter by Pending Statements--------------->
23-03-2018 14:39:57 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:40:00 INFO  TestRunner:56 - ****************Test Run Completed at_23-03-2018_14-40-00*******************
23-03-2018 14:42:58 INFO  TestRunner:38 - ****************Test Run Started at_23-03-2018_14-42-58*******************
23-03-2018 14:43:04 INFO  Actionwords:1524 - <----------Scenario Started: Status - Filter by Pending Statements--------------->
23-03-2018 14:43:07 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (c72b411c3dea470cf5a71763e3f9c9eb)] -> id: Email]
23-03-2018 14:43:07 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:43:07 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:43:07 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (c72b411c3dea470cf5a71763e3f9c9eb)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:43:09 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (c72b411c3dea470cf5a71763e3f9c9eb)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:43:10 INFO  Actionwords:1109 - true
23-03-2018 14:43:11 INFO  ExcelReader:62 - Row no. returned from sheet is: 9
23-03-2018 14:43:11 INFO  ExcelReader:97 - Cell value on row 9 and column 22 is: Pending Agreement
23-03-2018 14:43:11 INFO  DropDownHelper:30 - Element : [[ChromeDriver: chrome on XP (c72b411c3dea470cf5a71763e3f9c9eb)] -> id: status-filter] Value selected : Pending Agreement
23-03-2018 14:43:12 INFO  ExcelReader:62 - Row no. returned from sheet is: 9
23-03-2018 14:43:12 INFO  ExcelReader:97 - Cell value on row 9 and column 3 is: For Agreement 
23-03-2018 14:43:12 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:43:14 INFO  Actionwords:1530 - <----------Scenario Completed: Status - Filter by Pending Statements--------------->
23-03-2018 14:43:14 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:43:21 INFO  Actionwords:1524 - <----------Scenario Started: Status - filter by Queried statements--------------->
23-03-2018 14:43:24 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (5d49b6ba8b4a00cd3e3d03f2ce4f5832)] -> id: Email]
23-03-2018 14:43:24 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:43:25 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:43:25 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (5d49b6ba8b4a00cd3e3d03f2ce4f5832)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:43:26 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (5d49b6ba8b4a00cd3e3d03f2ce4f5832)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:43:26 INFO  Actionwords:1109 - true
23-03-2018 14:43:26 INFO  ExcelReader:62 - Row no. returned from sheet is: 10
23-03-2018 14:43:26 INFO  ExcelReader:97 - Cell value on row 10 and column 22 is: Queried with my organisation by DXC
23-03-2018 14:43:27 INFO  DropDownHelper:30 - Element : [[ChromeDriver: chrome on XP (5d49b6ba8b4a00cd3e3d03f2ce4f5832)] -> id: status-filter] Value selected : Queried with my organisation by DXC
23-03-2018 14:43:27 INFO  ExcelReader:62 - Row no. returned from sheet is: 10
23-03-2018 14:43:27 INFO  ExcelReader:97 - Cell value on row 10 and column 3 is: Queried
23-03-2018 14:43:27 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:43:28 INFO  Actionwords:1530 - <----------Scenario Completed: Status - filter by Queried statements--------------->
23-03-2018 14:43:28 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:43:34 INFO  Actionwords:1524 - <----------Scenario Started: Status - filter by Agreed statements--------------->
23-03-2018 14:43:35 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (8017529ec51634434119f71f93d7f395)] -> id: Email]
23-03-2018 14:43:36 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:43:36 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:43:36 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (8017529ec51634434119f71f93d7f395)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:43:37 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (8017529ec51634434119f71f93d7f395)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:43:37 INFO  Actionwords:1109 - true
23-03-2018 14:43:37 INFO  ExcelReader:62 - Row no. returned from sheet is: 11
23-03-2018 14:43:39 INFO  ExcelReader:62 - Row no. returned from sheet is: 11
23-03-2018 14:43:39 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:43:40 INFO  Actionwords:1530 - <----------Scenario Completed: Status - filter by Agreed statements--------------->
23-03-2018 14:43:40 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:43:46 INFO  Actionwords:1524 - <----------Scenario Started: Status - filter by Referred statements--------------->
23-03-2018 14:43:48 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (20843e0e2dcbb02791e2306029832fe7)] -> id: Email]
23-03-2018 14:43:48 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:43:48 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:43:48 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (20843e0e2dcbb02791e2306029832fe7)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:43:49 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (20843e0e2dcbb02791e2306029832fe7)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:43:50 INFO  Actionwords:1109 - true
23-03-2018 14:43:50 INFO  ExcelReader:62 - Row no. returned from sheet is: 12
23-03-2018 14:43:50 INFO  ExcelReader:97 - Cell value on row 12 and column 22 is: Pending second Agreement Party response
23-03-2018 14:43:50 INFO  DropDownHelper:30 - Element : [[ChromeDriver: chrome on XP (20843e0e2dcbb02791e2306029832fe7)] -> id: status-filter] Value selected : Pending second Agreement Party response
23-03-2018 14:43:51 INFO  ExcelReader:62 - Row no. returned from sheet is: 12
23-03-2018 14:43:51 INFO  ExcelReader:97 - Cell value on row 12 and column 3 is: Referred
23-03-2018 14:43:52 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:43:53 INFO  Actionwords:1530 - <----------Scenario Completed: Status - filter by Referred statements--------------->
23-03-2018 14:43:53 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:43:54 INFO  TestRunner:56 - ****************Test Run Completed at_23-03-2018_14-43-54*******************
23-03-2018 14:44:55 INFO  TestRunner:38 - ****************Test Run Started at_23-03-2018_14-44-55*******************
23-03-2018 14:45:02 INFO  Actionwords:1524 - <----------Scenario Started: Filter by UMR--------------->
23-03-2018 14:45:04 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (4cfbb38b8cad3a6f4c1a5c0ddb02efb9)] -> id: Email]
23-03-2018 14:45:04 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:45:05 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:45:05 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (4cfbb38b8cad3a6f4c1a5c0ddb02efb9)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:45:06 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (4cfbb38b8cad3a6f4c1a5c0ddb02efb9)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:45:06 INFO  Actionwords:1109 - true
23-03-2018 14:45:07 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
23-03-2018 14:45:07 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
23-03-2018 14:45:08 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
23-03-2018 14:45:08 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
23-03-2018 14:45:08 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:45:08 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
23-03-2018 14:45:08 INFO  TPStatementPage:282 - Row present in statement table are: 4
23-03-2018 14:45:08 INFO  Actionwords:1132 - true
23-03-2018 14:45:08 INFO  Actionwords:1132 - true
23-03-2018 14:45:08 INFO  Actionwords:1132 - true
23-03-2018 14:45:08 INFO  Actionwords:1132 - true
23-03-2018 14:45:08 INFO  Actionwords:1530 - <----------Scenario Completed: Filter by UMR--------------->
23-03-2018 14:45:08 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:45:14 INFO  Actionwords:1524 - <----------Scenario Started: Filter by Treaty Number--------------->
23-03-2018 14:45:16 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (775dde24c759b85943e17c1cc528c7f0)] -> id: Email]
23-03-2018 14:45:16 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:45:16 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:45:16 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (775dde24c759b85943e17c1cc528c7f0)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:45:18 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (775dde24c759b85943e17c1cc528c7f0)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:45:18 INFO  Actionwords:1109 - true
23-03-2018 14:45:18 INFO  ExcelReader:62 - Row no. returned from sheet is: 7
23-03-2018 14:45:18 INFO  ExcelReader:97 - Cell value on row 7 and column 5 is: MDG_01112017
23-03-2018 14:45:19 INFO  ExcelReader:62 - Row no. returned from sheet is: 7
23-03-2018 14:45:19 INFO  ExcelReader:97 - Cell value on row 7 and column 5 is: MDG_01112017
23-03-2018 14:45:19 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:45:20 INFO  Actionwords:1530 - <----------Scenario Completed: Filter by Treaty Number--------------->
23-03-2018 14:45:20 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:45:26 INFO  Actionwords:1524 - <----------Scenario Started: Filter by Underwriting Year--------------->
23-03-2018 14:45:28 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (f9a0010d5f08a338a2ed7b6e99825e39)] -> id: Email]
23-03-2018 14:45:28 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:45:28 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:45:28 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (f9a0010d5f08a338a2ed7b6e99825e39)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:45:29 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (f9a0010d5f08a338a2ed7b6e99825e39)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:45:29 INFO  Actionwords:1109 - true
23-03-2018 14:45:29 INFO  ExcelReader:62 - Row no. returned from sheet is: 8
23-03-2018 14:45:29 INFO  ExcelReader:94 - Cell value on row 8 and column 7 is: 2018.0
23-03-2018 14:45:30 INFO  ExcelReader:62 - Row no. returned from sheet is: 8
23-03-2018 14:45:30 INFO  ExcelReader:94 - Cell value on row 8 and column 7 is: 2018.0
23-03-2018 14:45:30 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:45:31 INFO  Actionwords:1530 - <----------Scenario Completed: Filter by Underwriting Year--------------->
23-03-2018 14:45:31 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:45:39 INFO  Actionwords:1524 - <----------Scenario Started: Status - Filter by Pending Statements--------------->
23-03-2018 14:45:41 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (4280b0dc1dd74b9bd4a115cb75523670)] -> id: Email]
23-03-2018 14:45:42 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:45:42 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:45:42 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (4280b0dc1dd74b9bd4a115cb75523670)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:45:44 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (4280b0dc1dd74b9bd4a115cb75523670)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:45:44 INFO  Actionwords:1109 - true
23-03-2018 14:45:44 INFO  ExcelReader:62 - Row no. returned from sheet is: 9
23-03-2018 14:45:44 INFO  ExcelReader:97 - Cell value on row 9 and column 22 is: Pending Agreement
23-03-2018 14:45:45 INFO  DropDownHelper:30 - Element : [[ChromeDriver: chrome on XP (4280b0dc1dd74b9bd4a115cb75523670)] -> id: status-filter] Value selected : Pending Agreement
23-03-2018 14:45:46 INFO  ExcelReader:62 - Row no. returned from sheet is: 9
23-03-2018 14:45:46 INFO  ExcelReader:97 - Cell value on row 9 and column 3 is: For Agreement 
23-03-2018 14:45:46 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:45:47 INFO  Actionwords:1530 - <----------Scenario Completed: Status - Filter by Pending Statements--------------->
23-03-2018 14:45:47 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:45:52 INFO  Actionwords:1524 - <----------Scenario Started: Status - filter by Queried statements--------------->
23-03-2018 14:45:54 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (a09525f5d870edc555b00f3e32852d19)] -> id: Email]
23-03-2018 14:45:54 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:45:54 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:45:54 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (a09525f5d870edc555b00f3e32852d19)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:45:55 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (a09525f5d870edc555b00f3e32852d19)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:45:55 INFO  Actionwords:1109 - true
23-03-2018 14:45:55 INFO  ExcelReader:62 - Row no. returned from sheet is: 10
23-03-2018 14:45:55 INFO  ExcelReader:97 - Cell value on row 10 and column 22 is: Queried with my organisation by DXC
23-03-2018 14:45:56 INFO  DropDownHelper:30 - Element : [[ChromeDriver: chrome on XP (a09525f5d870edc555b00f3e32852d19)] -> id: status-filter] Value selected : Queried with my organisation by DXC
23-03-2018 14:45:56 INFO  ExcelReader:62 - Row no. returned from sheet is: 10
23-03-2018 14:45:56 INFO  ExcelReader:97 - Cell value on row 10 and column 3 is: Queried
23-03-2018 14:45:56 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:45:57 INFO  Actionwords:1530 - <----------Scenario Completed: Status - filter by Queried statements--------------->
23-03-2018 14:45:57 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:46:05 INFO  Actionwords:1524 - <----------Scenario Started: Status - filter by Agreed statements--------------->
23-03-2018 14:46:07 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (a27db68ec69aa76c663b4bb1461af567)] -> id: Email]
23-03-2018 14:46:07 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:46:08 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:46:08 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (a27db68ec69aa76c663b4bb1461af567)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:46:09 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (a27db68ec69aa76c663b4bb1461af567)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:46:09 INFO  Actionwords:1109 - true
23-03-2018 14:46:09 INFO  ExcelReader:62 - Row no. returned from sheet is: 11
23-03-2018 14:46:10 INFO  ExcelReader:62 - Row no. returned from sheet is: 11
23-03-2018 14:46:10 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:46:11 INFO  Actionwords:1530 - <----------Scenario Completed: Status - filter by Agreed statements--------------->
23-03-2018 14:46:11 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:46:16 INFO  Actionwords:1524 - <----------Scenario Started: Status - filter by Referred statements--------------->
23-03-2018 14:46:18 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (d27de88d6b2e1e175ca7aca111ff7c31)] -> id: Email]
23-03-2018 14:46:19 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:46:19 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:46:19 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (d27de88d6b2e1e175ca7aca111ff7c31)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:46:21 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (d27de88d6b2e1e175ca7aca111ff7c31)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:46:21 INFO  Actionwords:1109 - true
23-03-2018 14:46:21 INFO  ExcelReader:62 - Row no. returned from sheet is: 12
23-03-2018 14:46:21 INFO  ExcelReader:97 - Cell value on row 12 and column 22 is: Pending second Agreement Party response
23-03-2018 14:46:22 INFO  DropDownHelper:30 - Element : [[ChromeDriver: chrome on XP (d27de88d6b2e1e175ca7aca111ff7c31)] -> id: status-filter] Value selected : Pending second Agreement Party response
23-03-2018 14:46:23 INFO  ExcelReader:62 - Row no. returned from sheet is: 12
23-03-2018 14:46:23 INFO  ExcelReader:97 - Cell value on row 12 and column 3 is: Referred
23-03-2018 14:46:23 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:46:24 INFO  Actionwords:1530 - <----------Scenario Completed: Status - filter by Referred statements--------------->
23-03-2018 14:46:24 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:46:30 INFO  Actionwords:1524 - <----------Scenario Started: Submission Date Filter--------------->
23-03-2018 14:46:31 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (423b460f425ef0197a65053a4f3c37c4)] -> id: Email]
23-03-2018 14:46:32 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:46:32 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:46:32 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (423b460f425ef0197a65053a4f3c37c4)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:46:33 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (423b460f425ef0197a65053a4f3c37c4)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:46:33 INFO  Actionwords:1109 - true
23-03-2018 14:46:33 INFO  ExcelReader:62 - Row no. returned from sheet is: 13
23-03-2018 14:46:34 INFO  ExcelReader:62 - Row no. returned from sheet is: 13
23-03-2018 14:46:34 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:46:35 INFO  Actionwords:1530 - <----------Scenario Completed: Submission Date Filter--------------->
23-03-2018 14:46:35 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:46:41 INFO  Actionwords:1524 - <----------Scenario Started: Filter by non-existent UMR--------------->
23-03-2018 14:46:42 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (a71a54c65ea6dd9aebe112a3bc112412)] -> id: Email]
23-03-2018 14:46:42 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:46:42 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:46:42 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (a71a54c65ea6dd9aebe112a3bc112412)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:46:43 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (a71a54c65ea6dd9aebe112a3bc112412)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:46:43 INFO  Actionwords:1109 - true
23-03-2018 14:46:43 INFO  ExcelReader:62 - Row no. returned from sheet is: 14
23-03-2018 14:46:43 INFO  ExcelReader:97 - Cell value on row 14 and column 4 is: B0978ABC
23-03-2018 14:46:44 INFO  ExcelReader:62 - Row no. returned from sheet is: 14
23-03-2018 14:46:44 INFO  ExcelReader:97 - Cell value on row 14 and column 4 is: B0978ABC
23-03-2018 14:46:44 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:46:44 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
23-03-2018 14:46:44 INFO  TPStatementPage:282 - Row present in statement table are: 1
23-03-2018 14:46:44 INFO  Actionwords:1530 - <----------Scenario Completed: Filter by non-existent UMR--------------->
23-03-2018 14:46:44 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:46:50 INFO  Actionwords:1524 - <----------Scenario Started: Filter by UMR and Treaty Number--------------->
23-03-2018 14:46:52 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (843d5d4d0c5acc138d9f6cdc089db753)] -> id: Email]
23-03-2018 14:46:53 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:46:53 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:46:53 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (843d5d4d0c5acc138d9f6cdc089db753)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:46:54 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (843d5d4d0c5acc138d9f6cdc089db753)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:46:54 INFO  Actionwords:1109 - true
23-03-2018 14:46:54 INFO  ExcelReader:62 - Row no. returned from sheet is: 15
23-03-2018 14:46:54 INFO  ExcelReader:97 - Cell value on row 15 and column 4 is: B0019998887776660
23-03-2018 14:46:54 INFO  ExcelReader:62 - Row no. returned from sheet is: 15
23-03-2018 14:46:54 INFO  ExcelReader:97 - Cell value on row 15 and column 5 is: MDG_01112017
23-03-2018 14:46:55 INFO  ExcelReader:62 - Row no. returned from sheet is: 15
23-03-2018 14:46:55 INFO  ExcelReader:97 - Cell value on row 15 and column 4 is: B0019998887776660
23-03-2018 14:46:55 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:46:55 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
23-03-2018 14:46:55 INFO  TPStatementPage:282 - Row present in statement table are: 4
23-03-2018 14:46:56 INFO  Actionwords:1132 - true
23-03-2018 14:46:56 INFO  Actionwords:1132 - true
23-03-2018 14:46:56 INFO  Actionwords:1132 - true
23-03-2018 14:46:56 INFO  Actionwords:1132 - true
23-03-2018 14:46:56 INFO  ExcelReader:62 - Row no. returned from sheet is: 15
23-03-2018 14:46:56 INFO  ExcelReader:97 - Cell value on row 15 and column 5 is: MDG_01112017
23-03-2018 14:46:56 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
23-03-2018 14:46:57 INFO  Actionwords:1530 - <----------Scenario Completed: Filter by UMR and Treaty Number--------------->
23-03-2018 14:46:57 INFO  Actionwords:1545 - <<<<<------------------------------------------------------------------------------->>>>>
23-03-2018 14:47:02 INFO  Actionwords:1524 - <----------Scenario Started: Filter by UMR and Underwriting Year--------------->
23-03-2018 14:47:05 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (f2c0a712c0dae5b3ec60f80b928469f7)] -> id: Email]
23-03-2018 14:47:05 INFO  TPLoginPage:45 - entering loginpwd....
23-03-2018 14:47:05 INFO  TPLoginPage:50 - clicking on login button...
23-03-2018 14:47:05 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (f2c0a712c0dae5b3ec60f80b928469f7)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
23-03-2018 14:47:07 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (f2c0a712c0dae5b3ec60f80b928469f7)] -> xpath: //div[@class='container body-content']/h2]' is visible
23-03-2018 14:47:07 INFO  Actionwords:1109 - true
